dataset,task_id,method,snapshot_size,candidate_count,true_source,predicted_source,source_rank,hit_at_1,hit_at_5,mrr,error_hops
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac10,snapshot_weighted_degree,38,38,1385,1210,35,0,0,0.02857142857142857,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac10,snapshot_closeness,38,38,1385,1115,26,0,0,0.038461538461538464,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac10,snapshot_betweenness,38,38,1385,1193,25,0,0,0.04,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac10,snapshot_center,38,38,1385,1100,26,0,0,0.038461538461538464,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac10,graphsage_lodo,38,38,1385,1210,19,0,0,0.05263157894736842,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac20,random,36,36,1385,1362,29,0,0,0.034482758620689655,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac20,snapshot_degree,36,36,1385,1098,28,0,0,0.03571428571428571,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac20,snapshot_weighted_degree,36,36,1385,1295,31,0,0,0.03225806451612903,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac20,snapshot_closeness,36,36,1385,1098,28,0,0,0.03571428571428571,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac20,snapshot_betweenness,36,36,1385,1190,25,0,0,0.04,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac20,snapshot_center,36,36,1385,1098,26,0,0,0.038461538461538464,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac20,graphsage_lodo,36,36,1385,1210,28,0,0,0.03571428571428571,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac30,random,32,32,1385,1144,24,0,0,0.041666666666666664,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac30,snapshot_degree,32,32,1385,1164,29,0,0,0.034482758620689655,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac30,snapshot_weighted_degree,32,32,1385,1115,28,0,0,0.03571428571428571,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac30,snapshot_closeness,32,32,1385,1164,29,0,0,0.034482758620689655,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac30,snapshot_betweenness,32,32,1385,1164,26,0,0,0.038461538461538464,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac30,snapshot_center,32,32,1385,1098,28,0,0,0.03571428571428571,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1385_frac30,graphsage_lodo,32,32,1385,1164,26,0,0,0.038461538461538464,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac10,random,36,36,1395,1108,15,0,0,0.06666666666666667,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac10,snapshot_degree,36,36,1395,1193,19,0,0,0.05263157894736842,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac10,snapshot_weighted_degree,36,36,1395,1115,23,0,0,0.043478260869565216,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac10,snapshot_closeness,36,36,1395,1193,19,0,0,0.05263157894736842,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac10,snapshot_betweenness,36,36,1395,1193,21,0,0,0.047619047619047616,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac10,snapshot_center,36,36,1395,1108,23,0,0,0.043478260869565216,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac10,graphsage_lodo,36,36,1395,1115,19,0,0,0.05263157894736842,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac20,random,37,37,1395,1205,31,0,0,0.03225806451612903,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac20,snapshot_degree,37,37,1395,1193,18,0,0,0.05555555555555555,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac20,snapshot_weighted_degree,37,37,1395,1115,23,0,0,0.043478260869565216,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac20,snapshot_closeness,37,37,1395,1193,18,0,0,0.05555555555555555,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac20,snapshot_betweenness,37,37,1395,1193,15,0,0,0.06666666666666667,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac20,snapshot_center,37,37,1395,1098,27,0,0,0.037037037037037035,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac20,graphsage_lodo,37,37,1395,1193,12,0,0,0.08333333333333333,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac30,random,33,33,1395,1157,18,0,0,0.05555555555555555,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac30,snapshot_degree,33,33,1395,1115,21,0,0,0.047619047619047616,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac30,snapshot_weighted_degree,33,33,1395,1115,26,0,0,0.038461538461538464,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac30,snapshot_closeness,33,33,1395,1115,21,0,0,0.047619047619047616,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac30,snapshot_betweenness,33,33,1395,1109,18,0,0,0.05555555555555555,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac30,snapshot_center,33,33,1395,1098,25,0,0,0.04,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1395_frac30,graphsage_lodo,33,33,1395,1115,16,0,0,0.0625,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac10,random,22,22,1460,1320,11,0,0,0.09090909090909091,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac10,snapshot_degree,22,22,1460,1115,18,0,0,0.05555555555555555,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac10,snapshot_weighted_degree,22,22,1460,1115,19,0,0,0.05263157894736842,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac10,snapshot_closeness,22,22,1460,1115,18,0,0,0.05555555555555555,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac10,snapshot_betweenness,22,22,1460,1115,12,0,0,0.08333333333333333,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac10,snapshot_center,22,22,1460,1098,17,0,0,0.058823529411764705,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac10,graphsage_lodo,22,22,1460,1115,19,0,0,0.05263157894736842,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac20,random,26,26,1460,1702,9,0,0,0.1111111111111111,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac20,snapshot_degree,26,26,1460,1149,23,0,0,0.043478260869565216,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac20,snapshot_weighted_degree,26,26,1460,1210,21,0,0,0.047619047619047616,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac20,snapshot_closeness,26,26,1460,1149,23,0,0,0.043478260869565216,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac20,snapshot_betweenness,26,26,1460,1149,19,0,0,0.05263157894736842,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac20,snapshot_center,26,26,1460,1098,24,0,0,0.041666666666666664,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac20,graphsage_lodo,26,26,1460,1149,23,0,0,0.043478260869565216,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac30,random,44,44,1460,1232,16,0,0,0.0625,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac30,snapshot_degree,44,44,1460,1098,30,0,0,0.03333333333333333,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac30,snapshot_weighted_degree,44,44,1460,1115,37,0,0,0.02702702702702703,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac30,snapshot_closeness,44,44,1460,1098,30,0,0,0.03333333333333333,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac30,snapshot_betweenness,44,44,1460,1193,24,0,0,0.041666666666666664,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac30,snapshot_center,44,44,1460,1098,35,0,0,0.02857142857142857,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1460_frac30,graphsage_lodo,44,44,1460,1115,26,0,0,0.038461538461538464,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac10,random,9,9,1525,1395,2,0,1,0.5,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac10,snapshot_degree,9,9,1525,1221,9,0,0,0.1111111111111111,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac10,snapshot_weighted_degree,9,9,1525,1221,9,0,0,0.1111111111111111,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac10,snapshot_closeness,9,9,1525,1221,9,0,0,0.1111111111111111,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac10,snapshot_betweenness,9,9,1525,1221,9,0,0,0.1111111111111111,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac10,snapshot_center,9,9,1525,1221,9,0,0,0.1111111111111111,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac10,graphsage_lodo,9,9,1525,1221,8,0,0,0.125,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac20,random,26,26,1525,1260,3,0,1,0.3333333333333333,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac20,snapshot_degree,26,26,1525,1098,26,0,0,0.038461538461538464,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac20,snapshot_weighted_degree,26,26,1525,1115,26,0,0,0.038461538461538464,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac20,snapshot_closeness,26,26,1525,1098,26,0,0,0.038461538461538464,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac20,snapshot_betweenness,26,26,1525,1098,25,0,0,0.04,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac20,snapshot_center,26,26,1525,1098,23,0,0,0.043478260869565216,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac20,graphsage_lodo,26,26,1525,1098,26,0,0,0.038461538461538464,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac30,random,22,22,1525,1202,11,0,0,0.09090909090909091,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac30,snapshot_degree,22,22,1525,1098,21,0,0,0.047619047619047616,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac30,snapshot_weighted_degree,22,22,1525,1157,21,0,0,0.047619047619047616,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac30,snapshot_closeness,22,22,1525,1098,20,0,0,0.05,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac30,snapshot_betweenness,22,22,1525,1098,16,0,0,0.0625,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac30,snapshot_center,22,22,1525,1098,18,0,0,0.05555555555555555,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1525_frac30,graphsage_lodo,22,22,1525,1098,15,0,0,0.06666666666666667,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac10,random,20,20,1613,1109,15,0,0,0.06666666666666667,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac10,snapshot_degree,20,20,1613,1109,16,0,0,0.0625,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac10,snapshot_weighted_degree,20,20,1613,1295,9,0,0,0.1111111111111111,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac10,snapshot_closeness,20,20,1613,1109,16,0,0,0.0625,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac10,snapshot_betweenness,20,20,1613,1109,7,0,0,0.14285714285714285,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac10,snapshot_center,20,20,1613,1098,18,0,0,0.05555555555555555,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac10,graphsage_lodo,20,20,1613,1205,14,0,0,0.07142857142857142,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac20,random,15,15,1613,1701,14,0,0,0.07142857142857142,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac20,snapshot_degree,15,15,1613,1157,11,0,0,0.09090909090909091,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac20,snapshot_weighted_degree,15,15,1613,1295,11,0,0,0.09090909090909091,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac20,snapshot_closeness,15,15,1613,1157,11,0,0,0.09090909090909091,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac20,snapshot_betweenness,15,15,1613,1391,6,0,0,0.16666666666666666,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac20,snapshot_center,15,15,1613,1108,10,0,0,0.1,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac20,graphsage_lodo,15,15,1613,1157,8,0,0,0.125,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac30,random,61,61,1613,1485,17,0,0,0.058823529411764705,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac30,snapshot_degree,61,61,1613,1193,54,0,0,0.018518518518518517,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac30,snapshot_weighted_degree,61,61,1613,1115,35,0,0,0.02857142857142857,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac30,snapshot_closeness,61,61,1613,1193,52,0,0,0.019230769230769232,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac30,snapshot_betweenness,61,61,1613,1193,46,0,0,0.021739130434782608,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac30,snapshot_center,61,61,1613,1098,45,0,0,0.022222222222222223,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1613_frac30,graphsage_lodo,61,61,1613,1295,50,0,0,0.02,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac10,random,10,10,1658,1547,5,0,1,0.2,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac10,snapshot_degree,10,10,1658,1658,1,1,1,1.0,0
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac10,snapshot_weighted_degree,10,10,1658,1190,3,0,1,0.3333333333333333,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac10,snapshot_closeness,10,10,1658,1658,1,1,1,1.0,0
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac10,snapshot_betweenness,10,10,1658,1658,1,1,1,1.0,0
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac10,snapshot_center,10,10,1658,1658,1,1,1,1.0,0
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac10,graphsage_lodo,10,10,1658,1658,1,1,1,1.0,0
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac20,random,53,53,1658,1245,49,0,0,0.02040816326530612,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac20,snapshot_degree,53,53,1658,1193,10,0,0,0.1,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac20,snapshot_weighted_degree,53,53,1658,1115,18,0,0,0.05555555555555555,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac20,snapshot_closeness,53,53,1658,1193,10,0,0,0.1,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac20,snapshot_betweenness,53,53,1658,1193,8,0,0,0.125,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac20,snapshot_center,53,53,1658,1098,47,0,0,0.02127659574468085,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac20,graphsage_lodo,53,53,1658,1193,10,0,0,0.1,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac30,random,40,40,1658,1109,30,0,0,0.03333333333333333,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac30,snapshot_degree,40,40,1658,1098,11,0,0,0.09090909090909091,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac30,snapshot_weighted_degree,40,40,1658,1295,18,0,0,0.05555555555555555,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac30,snapshot_closeness,40,40,1658,1098,11,0,0,0.09090909090909091,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac30,snapshot_betweenness,40,40,1658,1164,6,0,0,0.16666666666666666,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac30,snapshot_center,40,40,1658,1098,38,0,0,0.02631578947368421,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1658_frac30,graphsage_lodo,40,40,1658,1164,12,0,0,0.08333333333333333,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac10,random,32,32,1660,1179,4,0,1,0.25,2
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac10,snapshot_degree,32,32,1660,1098,23,0,0,0.043478260869565216,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac10,snapshot_weighted_degree,32,32,1660,1157,19,0,0,0.05263157894736842,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac10,snapshot_closeness,32,32,1660,1098,23,0,0,0.043478260869565216,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac10,snapshot_betweenness,32,32,1660,1098,22,0,0,0.045454545454545456,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac10,snapshot_center,32,32,1660,1098,31,0,0,0.03225806451612903,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac10,graphsage_lodo,32,32,1660,1098,20,0,0,0.05,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac20,random,25,25,1660,1148,21,0,0,0.047619047619047616,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac20,snapshot_degree,25,25,1660,1144,22,0,0,0.045454545454545456,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac20,snapshot_weighted_degree,25,25,1660,1115,22,0,0,0.045454545454545456,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac20,snapshot_closeness,25,25,1660,1144,22,0,0,0.045454545454545456,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac20,snapshot_betweenness,25,25,1660,1144,15,0,0,0.06666666666666667,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac20,snapshot_center,25,25,1660,1144,23,0,0,0.043478260869565216,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac20,graphsage_lodo,25,25,1660,1144,17,0,0,0.058823529411764705,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac30,random,28,28,1660,1157,9,0,0,0.1111111111111111,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac30,snapshot_degree,28,28,1660,1210,17,0,0,0.058823529411764705,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac30,snapshot_weighted_degree,28,28,1660,1115,16,0,0,0.0625,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac30,snapshot_closeness,28,28,1660,1210,17,0,0,0.058823529411764705,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac30,snapshot_betweenness,28,28,1660,1210,11,0,0,0.09090909090909091,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac30,snapshot_center,28,28,1660,1098,17,0,0,0.058823529411764705,1
sociopatterns_hospital,sociopatterns_hospital_seed42_source1660_frac30,graphsage_lodo,28,28,1660,1210,11,0,0,0.09090909090909091,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac10,random,132,132,1434,1435,107,0,0,0.009345794392523364,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac10,snapshot_degree,132,132,1434,1765,21,0,0,0.047619047619047616,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac10,snapshot_weighted_degree,132,132,1434,1675,21,0,0,0.047619047619047616,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac10,snapshot_closeness,132,132,1434,1765,21,0,0,0.047619047619047616,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac10,snapshot_betweenness,132,132,1434,1890,20,0,0,0.05,2
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac10,snapshot_center,132,132,1434,1426,4,0,1,0.25,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac10,graphsage_lodo,132,132,1434,1551,25,0,0,0.04,2
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac20,random,131,131,1434,1564,70,0,0,0.014285714285714285,2
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac20,snapshot_degree,131,131,1434,1780,9,0,0,0.1111111111111111,2
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac20,snapshot_weighted_degree,131,131,1434,1912,26,0,0,0.038461538461538464,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac20,snapshot_closeness,131,131,1434,1780,9,0,0,0.1111111111111111,2
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac20,snapshot_betweenness,131,131,1434,1552,2,0,1,0.5,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac20,snapshot_center,131,131,1434,1426,6,0,0,0.16666666666666666,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac20,graphsage_lodo,131,131,1434,1780,15,0,0,0.06666666666666667,2
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac30,random,91,91,1434,1434,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac30,snapshot_degree,91,91,1434,1665,7,0,0,0.14285714285714285,2
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac30,snapshot_weighted_degree,91,91,1434,1563,10,0,0,0.1,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac30,snapshot_closeness,91,91,1434,1665,7,0,0,0.14285714285714285,2
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac30,snapshot_betweenness,91,91,1434,1665,7,0,0,0.14285714285714285,2
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac30,snapshot_center,91,91,1434,1426,5,0,1,0.2,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1434_frac30,graphsage_lodo,91,91,1434,1673,18,0,0,0.05555555555555555,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac10,random,122,122,1458,1563,85,0,0,0.011764705882352941,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac10,snapshot_degree,122,122,1458,1457,5,0,1,0.2,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac10,snapshot_weighted_degree,122,122,1458,1563,6,0,0,0.16666666666666666,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac10,snapshot_closeness,122,122,1458,1457,5,0,1,0.2,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac10,snapshot_betweenness,122,122,1458,1458,1,1,1,1.0,0
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac10,snapshot_center,122,122,1458,1426,12,0,0,0.08333333333333333,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac10,graphsage_lodo,122,122,1458,1551,16,0,0,0.0625,2
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac20,random,158,158,1458,1503,143,0,0,0.006993006993006993,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac20,snapshot_degree,158,158,1458,1780,9,0,0,0.1111111111111111,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac20,snapshot_weighted_degree,158,158,1458,1695,11,0,0,0.09090909090909091,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac20,snapshot_closeness,158,158,1458,1780,9,0,0,0.1111111111111111,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac20,snapshot_betweenness,158,158,1458,1551,6,0,0,0.16666666666666666,2
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac20,snapshot_center,158,158,1458,1426,11,0,0,0.09090909090909091,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac20,graphsage_lodo,158,158,1458,1551,19,0,0,0.05263157894736842,2
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac30,random,119,119,1458,1865,48,0,0,0.020833333333333332,2
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac30,snapshot_degree,119,119,1458,1665,12,0,0,0.08333333333333333,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac30,snapshot_weighted_degree,119,119,1458,1697,2,0,1,0.5,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac30,snapshot_closeness,119,119,1458,1665,12,0,0,0.08333333333333333,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac30,snapshot_betweenness,119,119,1458,1700,5,0,1,0.2,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac30,snapshot_center,119,119,1458,1426,11,0,0,0.09090909090909091,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1458_frac30,graphsage_lodo,119,119,1458,1761,20,0,0,0.05,2
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1486_frac10,random,88,88,1486,1695,71,0,0,0.014084507042253521,2
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1486_frac10,snapshot_degree,88,88,1486,1457,33,0,0,0.030303030303030304,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1486_frac10,snapshot_weighted_degree,88,88,1486,1437,27,0,0,0.037037037037037035,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1486_frac10,snapshot_closeness,88,88,1486,1457,33,0,0,0.030303030303030304,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1486_frac10,snapshot_betweenness,88,88,1486,1477,51,0,0,0.0196078431372549,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1486_frac10,snapshot_center,88,88,1486,1426,23,0,0,0.043478260869565216,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1486_frac10,graphsage_lodo,88,88,1486,1457,28,0,0,0.03571428571428571,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1486_frac20,random,142,142,1486,1434,50,0,0,0.02,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1486_frac20,snapshot_degree,142,142,1486,1551,47,0,0,0.02127659574468085,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1486_frac20,snapshot_weighted_degree,142,142,1486,1697,68,0,0,0.014705882352941176,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1486_frac20,snapshot_closeness,142,142,1486,1551,47,0,0,0.02127659574468085,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1486_frac20,snapshot_betweenness,142,142,1486,1551,32,0,0,0.03125,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1486_frac20,snapshot_center,142,142,1486,1426,25,0,0,0.04,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1486_frac20,graphsage_lodo,142,142,1486,1551,39,0,0,0.02564102564102564,1
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1486_frac30,random,99,99,1486,1630,5,0,1,0.2,2
sociopatterns_primary_school,sociopatterns_primary_school_seed11_source1486_frac30,snapshot_degree,99,99,1486,1457,42,0,0,0.023809523809523808,1
